highway	name	@type	@id	@lat	@lon
		node	6529730575	46.7225296	23.5768861
crossing		node	6529730576	46.7221200	23.5779563
		node	6529730577	46.7224174	23.5771899
		node	6584686397	46.7229445	23.5748381
		node	6584686399	46.7226365	23.5764548
residential	Strada Galaction Liviu Munteanu	way	806434911		
		node	7541405105	46.7208136	23.5785974
		node	7541405106	46.7209239	23.5793055
		node	7541405107	46.7213094	23.5791553
		node	7541405108	46.7213874	23.5796913
secondary	Strada Făgetului	way	846373531		
		node	3782997582	46.7175847	23.5747438
		node	6584686401	46.7177135	23.5746755
residential	Strada D. D. Roșca	way	49152223		
		node	623428475	46.7274850	23.5761350
		node	623428476	46.7273676	23.5763617
		node	623428477	46.7303167	23.5737433
		node	623428478	46.7284081	23.5749247
		node	623428479	46.7289167	23.5748483
		node	623428480	46.7276369	23.5758315
		node	623428481	46.7280170	23.5753228
		node	623428482	46.7297664	23.5740826
		node	623428483	46.7306888	23.5735537
		node	623428484	46.7307808	23.5735239
		node	623428505	46.7240973	23.5789717
		node	623428506	46.7240302	23.5792123
		node	623428507	46.7240000	23.5793329
		node	623428508	46.7250269	23.5784033
		node	623428509	46.7252648	23.5783543
		node	623428510	46.7255931	23.5785736
		node	623428511	46.7257857	23.5785800
		node	623428512	46.7270568	23.5771366
		node	623428513	46.7272144	23.5765831
		node	623428514	46.7267825	23.5778732
		node	623428515	46.7264001	23.5782287
		node	2500462961	46.7287452	23.5749077
		node	6584680053	46.7259746	23.5784741
		node	6584680055	46.7262071	23.5783391
		node	6584680056	46.7265825	23.5780882
		node	6584680062	46.7269637	23.5774537
		node	6584680067	46.7272346	23.5765540
		node	6584680069	46.7283649	23.5749474
		node	6584680070	46.7283197	23.5749913
		node	6584680074	46.7290126	23.5747933
		node	6584680075	46.7282155	23.5751036
		node	6584680076	46.7277645	23.5756209
		node	6584680077	46.7269298	23.5775688
		node	6584680078	46.7254224	23.5784608
		node	6584680079	46.7251436	23.5783330
		node	6584680080	46.7241381	23.5789078
		node	7987441943	46.7275910	23.5759231
		node	7999367690	46.7266845	23.5779801
		node	7999519093	46.7274369	23.5762264
secondary	Strada Făgetului	way	169267668		
		node	122923663	46.7319412	23.5872765
		node	122923665	46.7316189	23.5872003
		node	122923667	46.7312786	23.5871419
		node	122923668	46.7306731	23.5871207
		node	122923669	46.7303680	23.5870770
		node	122923670	46.7297319	23.5868153
		node	122923671	46.7293934	23.5866714
		node	122923673	46.7291154	23.5865963
		node	122923675	46.7288717	23.5865701
		node	122923676	46.7286571	23.5865548
		node	122923677	46.7285655	23.5865451
		node	122923678	46.7283986	23.5865328
		node	122923681	46.7282715	23.5864650
		node	122923682	46.7282018	23.5863993
		node	122923683	46.7281402	23.5863030
		node	122923684	46.7280850	23.5861872
		node	122923685	46.7279776	23.5858349
		node	122923686	46.7278456	23.5851871
		node	122923690	46.7275472	23.5842577
		node	122923693	46.7272256	23.5828294
		node	122923697	46.7271594	23.5825605
		node	122923698	46.7270587	23.5822922
		node	122923699	46.7269850	23.5821734
		node	122923700	46.7268428	23.5820058
		node	122923703	46.7267022	23.5819478
		node	122923704	46.7264334	23.5818742
		node	122923705	46.7262157	23.5817712
		node	122923707	46.7260804	23.5816768
		node	122923708	46.7259627	23.5815824
		node	122923709	46.7258509	23.5814537
		node	122923710	46.7256415	23.5810804
		node	122923711	46.7254567	23.5806992
		node	122923712	46.7253307	23.5804377
		node	122923713	46.7252781	23.5803441
		node	122923714	46.7252155	23.5802435
		node	122923717	46.7251507	23.5801662
		node	122923718	46.7250801	23.5800890
		node	122923719	46.7249625	23.5799774
		node	122923720	46.7247918	23.5798401
		node	122923721	46.7243564	23.5795482
		node	623428507	46.7240000	23.5793329
		node	1805096658	46.7283458	23.5865105
		node	1805096671	46.7327307	23.5873456
		node	3288243911	46.7280202	23.5860179
		node	3623086367	46.7273606	23.5835326
		node	6584680039	46.7276366	23.5845685
		node	6728992900	46.7325159	23.5873327
crossing		node	6809945339	46.7320856	23.5873018
		node	6809945340	46.7322106	23.5873206
crossing		node	7558955874	46.7279503	23.5857012
		node	8080670917	46.7269189	23.5820822
		node	9282339513	46.7262921	23.5818073
secondary	Drumul Sfântul Ioan	way	503119166		
		node	654078546	46.7213757	23.5725088
		node	654078547	46.7216168	23.5723038
		node	654078548	46.7213117	23.5735555
		node	654078549	46.7212397	23.5733984
		node	654078550	46.7212047	23.5731210
		node	654078551	46.7212639	23.5726977
		node	654078552	46.7218082	23.5739219
		node	654078553	46.7214956	23.5737598
		node	654078554	46.7227342	23.5718085
		node	654078555	46.7230613	23.5713451
		node	654078556	46.7227676	23.5741776
		node	654078558	46.7226091	23.5740900
		node	654078560	46.7229291	23.5745457
		node	654078561	46.7228682	23.5743334
		node	654078562	46.7229471	23.5748086
		node	2500462948	46.7233660	23.5704427
		node	3623016926	46.7220821	23.5720978
		node	4934573986	46.7235033	23.5700301
		node	4934574001	46.7229243	23.5715945
		node	6529730524	46.7230931	23.5712736
		node	6529730525	46.7231194	23.5712025
		node	6529730526	46.7231612	23.5710818
		node	6529730527	46.7232232	23.5708947
		node	6529730528	46.7230320	23.5714084
		node	6529730529	46.7229640	23.5715358
		node	6529730530	46.7229994	23.5714734
		node	6529730531	46.7228835	23.5716552
		node	6529730532	46.7227879	23.5717604
		node	6529730533	46.7228380	23.5717095
		node	6529730534	46.7224514	23.5719502
		node	6529730535	46.7225710	23.5718979
		node	6529730536	46.7226574	23.5718536
		node	6529730537	46.7218492	23.5721916
		node	6529730538	46.7214268	23.5724484
		node	6529730539	46.7214801	23.5723975
		node	6529730540	46.7215463	23.5723485
		node	6529730541	46.7212958	23.5726308
		node	6529730542	46.7213321	23.5725718
		node	6529730543	46.7212369	23.5727736
		node	6529730544	46.7212047	23.5730385
		node	6529730545	46.7212075	23.5729547
		node	6529730546	46.7212181	23.5728588
		node	6529730547	46.7212075	23.5731860
		node	6529730548	46.7212231	23.5733335
		node	6529730549	46.7212126	23.5732517
		node	6529730550	46.7212737	23.5734784
		node	6529730551	46.7213523	23.5736158
		node	6529730552	46.7214470	23.5737184
		node	6529730553	46.7214015	23.5736702
		node	6529730554	46.7215656	23.5738096
		node	6529730555	46.7216263	23.5738499
		node	6529730556	46.7216860	23.5738780
		node	6529730557	46.7217504	23.5739042
		node	6529730558	46.7218984	23.5739444
		node	6529730559	46.7225507	23.5740725
		node	6529730560	46.7227337	23.5741469
		node	6529730561	46.7227015	23.5741255
		node	6529730562	46.7226597	23.5741074
		node	6529730563	46.7229378	23.5746002
		node	6529730564	46.7229171	23.5744902
		node	6529730565	46.7228877	23.5743843
		node	6529730566	46.7228389	23.5742716
		node	6529730567	46.7228017	23.5742160
		node	6529730568	46.7229483	23.5747303
		node	6529730569	46.7229428	23.5746545
		node	6529730570	46.7229038	23.5744393
secondary	Strada Făgetului	way	695630308		
		node	122923722	46.7236033	23.5790933
		node	122923723	46.7225736	23.5785183
		node	122923724	46.7224148	23.5784153
		node	122923725	46.7223088	23.5783294
		node	346236886	46.7220661	23.5781105
		node	623428507	46.7240000	23.5793329
		node	3288243910	46.7239350	23.5792937
		node	6895044827	46.7221394	23.5781826
		node	6895044828	46.7222145	23.5782513
crossing		node	7556439123	46.7233684	23.5789621
		node	7991457024	46.7225215	23.5784845
residential	Aleea Constantin Silvestri	way	701148374		
		node	6584680047	46.7266774	23.5800681
		node	6584680048	46.7263563	23.5795295
		node	6584680049	46.7262192	23.5793251
		node	6584680050	46.7261958	23.5792527
		node	6584680051	46.7260951	23.5788695
		node	6584680052	46.7259959	23.5785417
		node	6584680053	46.7259746	23.5784741
residential	Aleea Sabin Drăgoi	way	701148375		
		node	6584680054	46.7269824	23.5799595
		node	6584680055	46.7262071	23.5783391
residential	Strada Ursului	way	701148382		
		node	6584686400	46.7178056	23.5728595
		node	6584686401	46.7177135	23.5746755
path	Drum enduro	way	808072161		
		node	122923670	46.7297319	23.5868153
		node	703089392	46.7350120	23.5780430
		node	703089410	46.7338840	23.5791150
		node	703089442	46.7304136	23.5853238
		node	703090824	46.7382050	23.5752480
		node	1004859578	46.7346970	23.5787220
		node	6122095436	46.7300458	23.5861807
		node	6122095437	46.7303642	23.5854987
		node	6122095438	46.7306487	23.5844906
		node	6122095439	46.7311882	23.5837591
		node	6122095440	46.7321884	23.5830725
		node	6122095441	46.7329569	23.5818125
		node	6122095442	46.7336435	23.5795398
		node	6122095443	46.7343277	23.5791139
		node	6122095444	46.7357058	23.5775521
		node	6122095445	46.7362563	23.5766759
		node	6122095446	46.7368818	23.5758728
		node	7556439119	46.7346463	23.5787758
		node	7556439120	46.7330079	23.5816438
		node	7556439121	46.7333101	23.5806434
		node	7852350077	46.7340893	23.5791145
residential	Strada Ferigii	way	979503157		
		node	9061791164	46.7180110	23.5745876
		node	9061791165	46.7179889	23.5743098
		node	9061791166	46.7179999	23.5739342
		node	9061791167	46.7180588	23.5729845
		node	9061791168	46.7181066	23.5725713
residential	Strada Nicolae Mărgineanu	way	1008085836		
		node	391745826	46.7196374	23.5791371
		node	1805096600	46.7198333	23.5798399
		node	1805096663	46.7197891	23.5813808
		node	1805096827	46.7198358	23.5799702
		node	1805096848	46.7197928	23.5806123
		node	1805096850	46.7197882	23.5812172
residential	Strada Luminișului	way	242578424		
		node	2500462961	46.7287452	23.5749077
		node	2500462963	46.7284247	23.5743644
		node	2500462965	46.7280987	23.5738773
		node	2500462967	46.7277837	23.5736570
		node	2500462969	46.7271414	23.5734771
		node	6584680071	46.7282505	23.5740774
		node	6584680072	46.7287291	23.5747778
		node	6584680073	46.7287379	23.5748417
residential	Aleea Pataki Samuel	way	701148376		
		node	6584680057	46.7277514	23.5790569
		node	6584680058	46.7276113	23.5787524
		node	6584680059	46.7274172	23.5783373
		node	6584680060	46.7270407	23.5776028
		node	6584680061	46.7269780	23.5774730
		node	6584680062	46.7269637	23.5774537
residential	Strada Toamnei	way	701148378		
		node	623428480	46.7276369	23.5758315
		node	6584680068	46.7288525	23.5774921
		node	9131497658	46.7287433	23.5773429
residential	Strada Colonia Făget	way	169340383		
		node	122923677	46.7285655	23.5865451
		node	1805096569	46.7284041	23.5859030
		node	1805096685	46.7284397	23.5860659
		node	1805096735	46.7285055	23.5862262
		node	1805096838	46.7283159	23.5850983
		node	6584680033	46.7284675	23.5861411
		node	6584680034	46.7285576	23.5863610
		node	6584680035	46.7285649	23.5864093
residential	Strada Dumitru Braharu	way	169340320		
		node	1805096586	46.7264479	23.5827812
		node	1805096589	46.7263780	23.5830333
		node	1805096591	46.7262567	23.5832747
		node	1805096787	46.7264810	23.5825720
residential	Strada Dumitru Braharu	way	169340372		
		node	122923699	46.7269850	23.5821734
		node	1805096626	46.7260849	23.5823933
		node	1805096705	46.7267788	23.5824164
		node	1805096744	46.7259673	23.5824363
		node	1805096748	46.7257566	23.5826095
		node	1805096773	46.7265234	23.5825636
		node	1805096787	46.7264810	23.5825720
		node	1805096851	46.7265703	23.5825543
crossing		node	7558955873	46.7269296	23.5822371
		node	7896500939	46.7269519	23.5822106
residential	Strada Dumitru Braharu	way	169340386		
		node	1805096701	46.7264736	23.5843583
		node	1805096736	46.7265729	23.5834732
		node	1805096773	46.7265234	23.5825636
residential	StradaPetre Dulfu	way	356779834		
		node	122923710	46.7256415	23.5810804
		node	3621823634	46.7240438	23.5812467
		node	3621823635	46.7246395	23.5806701
		node	3621823637	46.7249576	23.5807237
		node	3621823638	46.7254163	23.5810643
		node	6584680042	46.7243444	23.5808726
		node	6584680043	46.7247719	23.5806513
		node	6584680044	46.7248601	23.5806620
		node	6584680045	46.7255165	23.5811032
		node	6584680046	46.7255744	23.5811140
		node	7896500933	46.7255933	23.5811051
residential	Strada Dianei	way	169340327		
		node	1805096622	46.7271476	23.5877524
		node	1805096713	46.7269013	23.5890345
		node	1805096754	46.7271844	23.5876773
		node	1805096823	46.7272285	23.5873554
		node	1805096825	46.7278402	23.5870827
		node	1805096845	46.7270189	23.5881064
		node	1805096857	46.7272653	23.5872374
		node	1805096858	46.7271109	23.5878972
		node	1805096896	46.7273241	23.5871677
		node	1805096918	46.7269748	23.5884766
		node	6584680032	46.7278020	23.5870675
residential	Strada Dianei	way	169340348		
		node	122923681	46.7282715	23.5864650
		node	1805096588	46.7279272	23.5880903
		node	1805096612	46.7280375	23.5883425
		node	1805096681	46.7281294	23.5890291
crossing		node	1805096721	46.7282399	23.5865434
		node	1805096779	46.7277617	23.5873071
		node	1805096825	46.7278402	23.5870827
residential	Strada Cheile Baciului	way	285530435		
		node	654290404	46.7846306	23.5293706
		node	654290407	46.7843508	23.5290413
		node	654290410	46.7838399	23.5284434
		node	654290413	46.7832809	23.5279123
		node	654290416	46.7830939	23.5277402
		node	654290419	46.7821644	23.5269698
		node	654290421	46.7814513	23.5265819
		node	654290433	46.7813356	23.5260061
		node	654290437	46.7812179	23.5253461
		node	654290440	46.7809600	23.5245296
		node	654290442	46.7804585	23.5234378
		node	654290443	46.7800300	23.5221600
		node	654290444	46.7798500	23.5217900
		node	654290445	46.7794179	23.5213683
		node	654292900	46.7793376	23.5212582
		node	654310121	46.7761400	23.5085300
		node	899482148	46.7824956	23.5272398
		node	3103402237	46.7811660	23.5251341
		node	3103402252	46.7800647	23.5222981
		node	3841768549	46.7766161	23.5099428
		node	3841768731	46.7792550	23.5211450
		node	3841781189	46.7790933	23.5195451
		node	5586266350	46.7815477	23.5266023
		node	5586266356	46.7819562	23.5268211
		node	5586266357	46.7818257	23.5267505
		node	5586369781	46.7805820	23.5239297
		node	5586369782	46.7806410	23.5240630
		node	5586369783	46.7808366	23.5242934
		node	5586369785	46.7801044	23.5224923
		node	5586369794	46.7797340	23.5216313
		node	6002084132	46.7791708	23.5200264
		node	6002084133	46.7788897	23.5187098
		node	6002084134	46.7788703	23.5182002
		node	6002084135	46.7789575	23.5176198
		node	6002084136	46.7791611	23.5168553
		node	6002084137	46.7793259	23.5161333
		node	6002084138	46.7793550	23.5156661
		node	6002084139	46.7793550	23.5150857
		node	6002084140	46.7793744	23.5146044
		node	6002084141	46.7793744	23.5141938
		node	6002084142	46.7792872	23.5137550
		node	6002084143	46.7792678	23.5134900
		node	6002084144	46.7792443	23.5129965
		node	6002084145	46.7791501	23.5124808
		node	6002084146	46.7790200	23.5121854
		node	6002084147	46.7788524	23.5119245
		node	6002084148	46.7786973	23.5117101
		node	6002084149	46.7785533	23.5114795
		node	6002084150	46.7783732	23.5112612
		node	6002084151	46.7781419	23.5108749
		node	6002084152	46.7779785	23.5106342
		node	6002084153	46.7771613	23.5103310
		node	6002084154	46.7761806	23.5091297
		node	6804191652	46.7806101	23.5240064
		node	6804191653	46.7807078	23.5241490
		node	6804191654	46.7807923	23.5242353
		node	6804191655	46.7808987	23.5244002
		node	6804191656	46.7810343	23.5247206
		node	6804191657	46.7810999	23.5249346
		node	6804191658	46.7814097	23.5263673
		node	6804191659	46.7812756	23.5256690
		node	6804191667	46.7836634	23.5282610
		node	7756385285	46.7762004	23.5095054
		node	7756385286	46.7762747	23.5096733
		node	7756385287	46.7768992	23.5101223
cycleway	Pistă biciclete Cluj-Napoca - Florești	way	816193412		
		node	7622825163	46.7565947	23.5407221
		node	7622825164	46.7562697	23.5393548
		node	7622825165	46.7559457	23.5380761
		node	7622825166	46.7555710	23.5365248
		node	7622825167	46.7552238	23.5350444
		node	7622825168	46.7549054	23.5337780
		node	7622825169	46.7545182	23.5325241
		node	7622825170	46.7540071	23.5308711
		node	7622825171	46.7535111	23.5291730
		node	7622825172	46.7531769	23.5280293
		node	7622825173	46.7527522	23.5263593
		node	7622825174	46.7520908	23.5235345
		node	7622825175	46.7512998	23.5201689
		node	7622825176	46.7504644	23.5165925
		node	7622825177	46.7497951	23.5137700
		node	7622825178	46.7493877	23.5120765
crossing		node	7622825179	46.7563264	23.5395932
crossing		node	7622825180	46.7504172	23.5163931
		node	9462606124	46.7524291	23.5249793
secondary	Drumul Sfântul Ioan	way	319382018		
		node	291909797	46.7510914	23.5429719
		node	291909808	46.7508781	23.5427563
		node	291909816	46.7505413	23.5423051
		node	291909819	46.7501377	23.5412265
crossing		node	291909825	46.7497654	23.5403782
		node	291909830	46.7492710	23.5394709
		node	291909841	46.7489648	23.5387406
		node	291909847	46.7488434	23.5383373
		node	291909858	46.7487764	23.5381459
		node	291909859	46.7486015	23.5377893
		node	391746734	46.7507090	23.5425348
		node	654078517	46.7424296	23.5351101
		node	654078519	46.7428990	23.5348680
		node	654078520	46.7436501	23.5347951
		node	654078521	46.7439132	23.5349036
		node	654078523	46.7418269	23.5358573
		node	654078524	46.7456105	23.5356738
		node	654078525	46.7460492	23.5357804
		node	654078526	46.7465422	23.5357445
		node	654078527	46.7467205	23.5358717
